lastname,firstname,residentID,programID,name
Weaver,Dakari,80060465,DRA,Diagnostic Radiology
Weaver,Myles,85418296,ANT,Anesthesiology
Weaver,Devin,65181474,FMD,Family Medicine
Webb,Bellamy,41872297,FMD,Family Medicine
Webb,Lyric,68805798,FMD,Family Medicine
Webb,Ana,23870936,XXX,NOT_MATCHED
Webb,Sage,17451939,FMD,Family Medicine
Weber,Matteo,81121079,PDT,Pediatrics
Weber,Duncan,37380167,IMD,Internal Medicine
Weber,Aubrie,24787430,FMD,Family Medicine
Weber,Daphne,64734037,XXX,NOT_MATCHED
Weber,Leo,72318842,OTO,Otolaryngology - Head and Neck Surgery
Weber,Raquel,12595140,IMD,Internal Medicine
Weber,Israel,54488525,PSY,Psychiatry
Webster,Bryce,82852111,URO,Urology
Weeks,Landry,18163168,FMD,Family Medicine
Weeks,Gabriella,36349807,OPH,Ophthalmology
Weeks,Nora,22970037,XXX,NOT_MATCHED
Weeks,Natalia,29160818,ANT,Anesthesiology
Weeks,Sloan,98842976,XXX,NOT_MATCHED
Weiss,Daxton,34022010,DRA,Diagnostic Radiology
Weiss,Caroline,80378915,FMD,Family Medicine
Weiss,Jackson,41481135,IMD,Internal Medicine
Weiss,Sofia,69790328,ORS,Orthopedic Surgery
Weiss,Galilea,16143026,GSU,General Surgery
Weiss,Paris,67045986,DRA,Diagnostic Radiology
Welch,Lane,50645834,FMD,Family Medicine
Welch,Hassan,40064154,IMD,Internal Medicine
Welch,Ricardo,39454887,OPH,Ophthalmology
Welch,Jianna,43597021,DMP,Diagnostic and Molecular Pathology
Welch,Tatum,17222115,FMD,Family Medicine
Welch,Carter,72003041,NRO,Neurology
Wells,Aliza,94607098,FMD,Family Medicine
Wells,Rayna,30447659,IMD,Internal Medicine
West,Raymond,11799731,XXX,NOT_MATCHED
West,Brian,52246317,FMD,Family Medicine
West,Isaias,11027754,FMD,Family Medicine
West,Malaysia,38653504,PSY,Psychiatry
West,Emerson,86058611,FMD,Family Medicine
West,Bode,84431731,XXX,NOT_MATCHED
Wheeler,Kamiyah,47968307,DRA,Diagnostic Radiology
Wheeler,Jacoby,84194848,FMD,Family Medicine
Wheeler,Piper,89883807,FMD,Family Medicine
Wheeler,Paul,97157458,FMD,Family Medicine
Wheeler,Dayton,43060443,ANT,Anesthesiology
Wheeler,Jaxen,23429739,IMD,Internal Medicine
Wheeler,Dorothy,78584391,CSU,Cardiac Surgery
Whitaker,Bishop,79478319,FMD,Family Medicine
Whitaker,Cora,43083422,FMD,Family Medicine
Whitaker,Rory,55039525,FMD,Family Medicine
Whitaker,Warren,30849702,FMD,Family Medicine
Whitaker,Kora,48640933,FMD,Family Medicine
White,Raegan,44934660,XXX,NOT_MATCHED
White,Theodore,35262267,PSY,Psychiatry
White,Isabela,58861808,FMD,Family Medicine
White,Andy,15546723,GSU,General Surgery
Whitehead,Muhammad,37315459,PDT,Pediatrics
Whitehead,Jaziel,85866062,FMD,Family Medicine
Whitehead,Alicia,60303602,FMD,Family Medicine
Whitehead,Trace,50944014,FMD,Family Medicine
Whitney,Santino,53898527,PSU,Plastic Surgery
Whitney,Kamryn,13873492,GSU,General Surgery
Whitney,Ivanna,47890010,PSY,Psychiatry
Whitney,Oakley,44528761,PSY,Psychiatry
Wiggins,Bennett,51462965,FMD,Family Medicine
Wilcox,Nancy,67167878,FME,Family Medicine integrated Emergency Medicine
Wilcox,Arielle,48365550,NPA,Neuropathology
Wiley,Julie,75647485,DRA,Diagnostic Radiology
Wiley,Celia,40178788,FMD,Family Medicine
Wilkerson,Ephraim,85240960,FMD,Family Medicine
Wilkins,Valentino,59539695,FMD,Family Medicine
Wilkins,Zane,49812646,FMD,Family Medicine
Wilkins,Beatrice,87551452,FMD,Family Medicine
Wilkins,Milani,10286570,IMD,Internal Medicine
Williams,Renata,77553584,FMD,Family Medicine
Williams,Franco,46987346,FMD,Family Medicine
Williams,Jaime,25096548,IMD,Internal Medicine
Williams,Salvatore,57483482,IMD,Internal Medicine
Williamson,Marlon,95088304,FMD,Family Medicine
Williamson,Landon,60079881,FMD,Family Medicine
Williamson,Jasiah,97612745,FMD,Family Medicine
Williamson,Titan,36318502,OPH,Ophthalmology
Williamson,Cayden,31310743,NRO,Neurology
Williamson,Eric,81685063,FMD,Family Medicine
Williamson,Amanda,25369334,FMD,Family Medicine
Williamson,Isabella,93828907,FMD,Family Medicine
Williamson,Magnolia,30870628,IMD,Internal Medicine
Williamson,Clay,36282671,IMD,Internal Medicine
Willis,Phoenix,74641439,FMD,Family Medicine
Willis,Enoch,77692894,PSY,Psychiatry
Willis,Ana,40973778,FMD,Family Medicine
Willis,Belen,66515385,PSY,Psychiatry
Willis,Egypt,79447378,EMD,Emergency Medicine
Wilson,Edwin,20355951,XXX,NOT_MATCHED
Wilson,Zyair,25249545,PSY,Psychiatry
Wilson,Tyson,32571794,IMD,Internal Medicine
Wilson,Kylian,69045925,ANT,Anesthesiology
Winters,Anahi,39271309,ANT,Anesthesiology
Winters,Mariam,75934649,FMD,Family Medicine
Winters,Skyla,90731506,FMD,Family Medicine
Winters,Gracelyn,40788147,PDT,Pediatrics
Winters,Aiden,65845319,DRA,Diagnostic Radiology
Wise,Ivory,55949779,FMD,Family Medicine
Wise,Luna,44135374,PMR,Physical Medicine & Rehabilitation
Wise,Bria,44901894,EMD,Emergency Medicine
Wise,Dream,86561931,PSY,Psychiatry
Wolf,Wallace,19507315,ORS,Orthopedic Surgery
Wolf,Castiel,35436345,XXX,NOT_MATCHED
Wolf,Mohamed,74979302,FMD,Family Medicine
Wolf,Adler,74759759,FMD,Family Medicine
Wolf,Marilyn,86921459,FMD,Family Medicine
Wolf,Lawrence,98606617,PDT,Pediatrics
Wolf,Legend,13781586,ANT,Anesthesiology
Wolfe,Hayley,39683697,IMD,Internal Medicine
Wolfe,Wes,66795612,FMD,Family Medicine
Wolfe,Pablo,35077060,XXX,NOT_MATCHED
Wolfe,Deborah,82557193,FMD,Family Medicine
Wolfe,Adaline,19763112,PDT,Pediatrics
Wong,Lila,53496598,FMD,Family Medicine
Wong,Jaylee,54845864,XXX,NOT_MATCHED
Wood,Khloe,60689779,FMD,Family Medicine
Wood,Harmoni,28379470,FMD,Family Medicine
Wood,Emmett,42951972,IMD,Internal Medicine
Wood,Avi,41795665,FMD,Family Medicine
Wood,Omari,33270316,PSY,Psychiatry
Wood,Raya,51222341,OBG,Obstetrics and Gynecology
Woodard,Jeremy,94604213,FMD,Family Medicine
Woodard,Laila,95941728,ANT,Anesthesiology
Woodard,Paola,35390917,PSY,Psychiatry
Woodard,Annabella,95348954,FMD,Family Medicine
Woodard,Macie,93884262,XXX,NOT_MATCHED
Woods,Emilia,12443905,FMD,Family Medicine
Woods,Jaylen,62142926,FMD,Family Medicine
Woods,London,57803440,FMD,Family Medicine
Woods,Jaylee,31560445,IMD,Internal Medicine
Woods,Blake,45144629,GSU,General Surgery
Woods,Ana,14144653,IMD,Internal Medicine
Woods,Cruz,79112414,XXX,NOT_MATCHED
Woods,Alina,89990014,IMD,Internal Medicine
Woods,Emir,74571580,XXX,NOT_MATCHED
Woodward,Rayna,98279778,DRA,Diagnostic Radiology
Woodward,Xzavier,70407197,FMD,Family Medicine
Woodward,Rebecca,52845414,OBG,Obstetrics and Gynecology
Wright,Yamileth,91326716,DRA,Diagnostic Radiology
Wright,Julieta,94943492,FMD,Family Medicine
Wright,Zhuri,48812625,FMD,Family Medicine
Wu,Wes,47737056,FMD,Family Medicine
Wu,Maximus,81725391,FMD,Family Medicine
Wu,Hannah,51152145,DMP,Diagnostic and Molecular Pathology
Wu,Opal,41308075,FMD,Family Medicine
Wyatt,Scott,91670906,DMP,Diagnostic and Molecular Pathology
Wyatt,Jimmy,31039320,XXX,NOT_MATCHED
Xiong,Arabella,77349326,OBG,Obstetrics and Gynecology
Xiong,Brynlee,61362445,OTO,Otolaryngology - Head and Neck Surgery
Yang,Autumn,49085750,PSY,Psychiatry
Yates,Fletcher,61490874,FMD,Family Medicine
Yates,Roland,66947397,PDT,Pediatrics
Yates,Randy,14369379,FMD,Family Medicine
Yates,Kaysen,68271049,IMD,Internal Medicine
Yoder,Juliet,82303547,EMD,Emergency Medicine
Yoder,Estelle,26661883,FMD,Family Medicine
Yoder,Kace,27675945,PSY,Psychiatry
Yoder,Louisa,87601069,URO,Urology
York,Salvador,52121719,ANT,Anesthesiology
York,Cassidy,99832947,XXX,NOT_MATCHED
Young,Scarlette,29144923,NRS,Neurosurgery
Young,Rene,68718065,OTO,Otolaryngology - Head and Neck Surgery
Young,Stetson,36576004,FMD,Family Medicine
Young,Atlas,17210864,FMD,Family Medicine
Yu,Westley,59621844,PSY,Psychiatry
Yu,Mazikee,10163065,FMD,Family Medicine
Yu,Averie,91827302,IMD,Internal Medicine
Yu,Maximiliano,52344847,GSU,General Surgery
Zamora,Lukas,63213861,FMD,Family Medicine
Zamora,Sterling,79513209,PDT,Pediatrics
Zamora,Daxton,88955381,FMD,Family Medicine
Zamora,Artemis,76435570,FMD,Family Medicine
Zavala,Stanley,46149245,PSY,Psychiatry
Zavala,Rory,96652259,IMD,Internal Medicine
Zavala,Zachariah,15444402,EMD,Emergency Medicine
Zhang,Elena,19656879,FMD,Family Medicine
Zhang,Isabela,98990994,FMD,Family Medicine
Zhang,Zuri,11517330,FMD,Family Medicine
Zimmerman,Sutton,26785063,FMD,Family Medicine
Zimmerman,Brynleigh,74046308,FMD,Family Medicine
Zuniga,Arian,84451037,PSY,Psychiatry
Zuniga,Bowen,17000007,NRO,Neurology
Zuniga,Eileen,46436304,XXX,NOT_MATCHED
Zuniga,London,69007170,MMI,Medical Microbiology
Zuniga,Raiden,43478500,IMD,Internal Medicine
Zuniga,Ameer,34843958,ANT,Anesthesiology
Number of unmatched residents: 334
Number of positions available: 39

Execution time: 3.0054687s

Process finished with the exit code 0
